time,S_ch4,S_IC,S_IN,S_h2o,X_ch,X_pr,X_li,X_bac,S_gas_ch4,S_gas_co2,p_ch4,p_co2,p_gas,q_gas
38.238750653436,0.11911942797551,0.317453521314242,0.180906444541788,141.23482059052,0.00401420089074456,0.0217061947135717,0.00427507088309939,0.258742333073807,0.418846782520628,0.491091430137933,0.676951949975597,0.2886239204856,1.0312758704612,-1.20644871197338
39.9829174915041,0.120491555096611,0.308867243177067,0.16689846103182,129.436195143631,0.00356744573250468,0.0193325036394198,0.00366488928827529,0.230523698050184,0.423675419603575,0.477810863090844,0.684756129034475,0.280818674675617,1.03127480371009,-1.25978371614195
41.7270843295722,0.121837429295803,0.300446210799983,0.153940840500445,118.623310384062,0.0031729366608201,0.0172198501397883,0.00315437507353627,0.205377171104623,0.428410874038074,0.464786638201219,0.692409703676168,0.27316408610364,1.03127378977981,-1.31047770333833
44.3824204213668,0.123846828271422,0.287875556689324,0.13606351610196,103.870379207828,0.00265662636289238,0.0144393274439276,0.00252739809449917,0.172250054831057,0.435481021708762,0.445341839459725,0.703836675189437,0.261736002245107,1.03127267743454,-1.36609207953773
47.0377565131614,0.125807238930438,0.275613123801747,0.120205855424467,90.9521614370599,0.00222605015551071,0.0121084772198612,0.00204009258529257,0.144458882051976,0.442377942356431,0.426373754467357,0.714983672316092,0.250588092266177,1.03127176458227,-1.41173223442112
49.6930926049559,0.127746783033363,0.263482873592728,0.106149354349108,79.6407075038569,0.0018663468416598,0.0101543379080148,0.00165773164485693,0.121147777892352,0.449201032789185,0.407609125449202,0.726011342972928,0.239559757293692,1.03127110026662,-1.44494617669929
52.3484286967505,0.129659975425087,0.251518663793804,0.0936974529422617,69.7362277403788,0.0015651337733378,0.00851574227606913,0.00135480009218411,0.101596474210184,0.455930653072358,0.389101707659743,0.736887944545162,0.228682590329165,1.03127053487433,-1.47321419142812
55.0037647885451,0.131536896102187,0.239782369171324,0.0826736107067656,61.063638887918,0.00131247564768443,0.00714149896891055,0.00111246482867513,0.0851990812532518,0.462532499133879,0.370945981328371,0.747558033826713,0.218012119228596,1.03127015305531,-1.4923040444127
57.6591008803397,0.133361224787271,0.228375673510657,0.0729195520726176,53.4696507409479,0.00110053156731699,0.00598890289147095,0.000916976063316902,0.0714469876522544,0.468948812601195,0.353300553254023,0.757928260111406,0.207641560271714,1.03126982038312,-1.50893668570294
60.8389535405801,0.135476417707881,0.215151245863461,0.0627117168695866,45.6075640712467,0.000891247770707714,0.00485046682553707,0.000730407843813581,0.057864302641027,0.476387974668204,0.332842451270312,0.769951643070538,0.195617938522553,1.03126958159309,-1.52087548558328
64.0188062008205,0.13751720796875,0.202392734969799,0.053907200263991,38.9014269155329,0.000721830118964441,0.00392833623876762,0.000583935232744505,0.0468623264139955,0.48356509250863,0.31310510791879,0.781551502780674,0.184017920545276,1.03126942332595,-1.52878837460408
67.1986588610609,0.139480799307718,0.19011744564955,0.0463182713392534,33.1814684441039,0.000584638174549646,0.00318151248968212,0.000468282922514599,0.0379521163475983,0.490470448864697,0.294115226192094,0.792712133936498,0.172857200204509,1.03126933414101,-1.53324735696847
70.3785115213014,0.141361797212698,0.178358954119891,0.0397812024434783,28.3026814309247,0.000473490051167142,0.00257666709898366,0.000376434591770999,0.0307362844366189,0.497085156137721,0.275924726381575,0.8034030098698,0.162166292058484,1.03126930192828,-1.53485789726872
73.5583641815418,0.143156297936378,0.167141537523089,0.0341534400300868,24.1412899196722,0.000383449351320055,0.00208678435426273,0.000303114221510381,0.024892333393967,0.503395520947965,0.258571235459186,0.813601998955127,0.151967310205503,1.03126930916063,-1.5344963014804
76.7382168417822,0.144863936399984,0.156467388496391,0.0293111027994628,20.5917601270798,0.000310535131977773,0.00169001416977265,0.000244378597801749,0.0201592688880538,0.509400313155729,0.242058124528877,0.823307113006096,0.142262235908481,1.03126934891458,-1.53250872235786
81.3531658937783,0.147188181720776,0.141939325596848,0.0234629851622708,16.3467220455511,0.00022859897424497,0.0012440701101396,0.000178972418002214,0.0148396743334633,0.517573169619083,0.219582925854102,0.836516313483757,0.129053127467342,1.0312694409511,-1.52790716942265
85.9681149457744,0.149333788354354,0.12852821661243,0.0187686705884608,12.9762210492475,0.000168245654845744,0.000915579317035057,0.000131247322791547,0.0109211767744614,0.525117711166276,0.198835642011714,0.848710013722562,0.116859547953369,1.03126956167593,-1.52187128482514
90.5830639977705,0.151306283150908,0.116199391116713,0.0150044890470076,10.3007830643024,0.000123824355593565,0.000673852671817988,9.64014766749564e-05,0.00803774945742938,0.532053425639892,0.179762658704521,0.859919710521789,0.105649987208372,1.03126969773016,-1.51506897400221
95.1980130497666,0.153112734130043,0.104908579382826,0.0119888133875637,8.17726163032393,9.11454944375213e-05,0.000496039330001379,7.08907236625812e-05,0.00591678115021243,0.538405205130111,0.162295506282623,0.87018563517768,0.0953842042963964,1.03126983947408,-1.50798219373384
100,0.154825448515563,0.0942037823488529,0.00948738694857991,6.43103990377591,6.62654670986924e-05,0.000360639068525869,5.14978873143261e-05,0.00430173019697253,0.544427322759218,0.145734933410767,0.879918751061901,0.0856512356994487,1.03126998676135,-1.50061825972933
